ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
78,Multiply Strings,41.8%,Medium,37.7,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
79,Wildcard Matching,29.4%,Hard,36.1,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
80,Subsets II,58.9%,Medium,36.1,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
81,Text Justification,47.1%,Hard,36.1,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
82,Rotate List,39.4%,Medium,36.1,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
83,Combinations,72.3%,Medium,36.1,https://leetcode.com/problems/combinations,Backtracking
84,Insert Interval,42.9%,Medium,34.3,https://leetcode.com/problems/insert-interval,Array
85,Recover Binary Search Tree,55.5%,Medium,34.3,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
86,Length of Last Word,55.4%,Easy,34.3,https://leetcode.com/problems/length-of-last-word,String
87,Spiral Matrix II,72.9%,Medium,34.3,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
88,Same Tree,64.4%,Easy,34.3,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
89,Combination Sum II,57.2%,Medium,32.4,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
90,Count and Say,57.9%,Medium,32.4,https://leetcode.com/problems/count-and-say,String
91,Remove Duplicates from Sorted List II,49.3%,Medium,32.4,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
92,3Sum Closest,46.6%,Medium,32.4,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
93,Interleaving String,41.4%,Medium,32.4,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
94,Maximum Depth of Binary Tree,76.8%,Easy,30.3,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
95,Substring with Concatenation of All Words,32.8%,Hard,30.3,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
96,Partition List,58.3%,Medium,30.3,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
97,Unique Paths II,42.8%,Medium,28.0,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
98,N-Queens II,76.0%,Hard,25.3,https://leetcode.com/problems/n-queens-ii,Backtracking
99,Unique Binary Search Trees,62.1%,Medium,22.2,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
100,Unique Binary Search Trees II,59.7%,Medium,14.1,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
