ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
18,Merge Sorted Array,52.3%,Easy,59.1,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
19,Valid Parentheses,41.8%,Easy,59.1,https://leetcode.com/problems/valid-parentheses,"String, Stack"
20,Lexicographically Smallest String After Substring Operation,32.6%,Medium,59.1,https://leetcode.com/problems/lexicographically-smallest-string-after-substring-operation,"String, Greedy"
21,Letter Combinations of a Phone Number,63.1%,Medium,59.1,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
22,Shortest and Lexicographically Smallest Beautiful String,39.7%,Medium,59.1,https://leetcode.com/problems/shortest-and-lexicographically-smallest-beautiful-string,"String, Sliding Window"
23,Subarray Product Less Than K,52.4%,Medium,54.2,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Binary Search, Sliding Window, Prefix Sum"
24,Longest Substring Without Repeating Characters,36.3%,Medium,54.2,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
25,Count Ways to Group Overlapping Ranges,37.7%,Medium,54.2,https://leetcode.com/problems/count-ways-to-group-overlapping-ranges,"Array, Sorting"
26,Minimum Operations to Make Median of Array Equal to K,47.9%,Medium,54.2,https://leetcode.com/problems/minimum-operations-to-make-median-of-array-equal-to-k,"Array, Greedy, Sorting"
27,Maximum Profitable Triplets With Increasing Prices I,54.3%,Medium,48.0,https://leetcode.com/problems/maximum-profitable-triplets-with-increasing-prices-i,"Array, Binary Indexed Tree, Segment Tree"
28,Single-Threaded CPU,46.1%,Medium,48.0,https://leetcode.com/problems/single-threaded-cpu,"Array, Sorting, Heap (Priority Queue)"
29,Find the Index of the First Occurrence in a String,44.5%,Easy,48.0,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
30,Intersection of Two Arrays,76.0%,Easy,48.0,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
31,Number of Operations to Make Network Connected,64.1%,Medium,48.0,https://leetcode.com/problems/number-of-operations-to-make-network-connected,"Depth-First Search, Breadth-First Search, Union Find, Graph"
32,Activity Participants,72.4%,Medium,48.0,https://leetcode.com/problems/activity-participants,Database
33,Product of Array Except Self,67.4%,Medium,48.0,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
