ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
86,Combination Sum,73.9%,Medium,38.8,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
87,Amount of Time for Binary Tree to Be Infected,63.2%,Medium,38.8,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
88,Find K Closest Elements,48.3%,Medium,38.8,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
89,Text Justification,47.1%,Hard,38.8,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
90,All Nodes Distance K in Binary Tree,65.9%,Medium,38.8,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
91,Subarray Sums Divisible by K,55.5%,Medium,38.8,https://leetcode.com/problems/subarray-sums-divisible-by-k,"Array, Hash Table, Prefix Sum"
92,Container With Most Water,57.2%,Medium,38.8,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
93,Break a Palindrome,51.5%,Medium,38.8,https://leetcode.com/problems/break-a-palindrome,"String, Greedy"
94,Invalid Transactions,31.2%,Medium,38.8,https://leetcode.com/problems/invalid-transactions,"Array, Hash Table, String, Sorting"
95,Longest Palindromic Substring,35.3%,Medium,38.8,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
96,Maximum Value at a Given Index in a Bounded Array,38.9%,Medium,38.8,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array,"Binary Search, Greedy"
97,Maximum Population Year,62.2%,Easy,38.8,https://leetcode.com/problems/maximum-population-year,"Array, Counting, Prefix Sum"
98,Process Tasks Using Servers,40.8%,Medium,38.8,https://leetcode.com/problems/process-tasks-using-servers,"Array, Heap (Priority Queue)"
99,House Robber,52.0%,Medium,38.8,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
100,Insert Delete GetRandom O(1),54.9%,Medium,38.8,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
