ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
77,Excel Sheet Column Title,42.9%,Easy,42.0,https://leetcode.com/problems/excel-sheet-column-title,"Math, String"
78,Second Highest Salary,43.0%,Medium,42.0,https://leetcode.com/problems/second-highest-salary,Database
79,Contains Duplicate,62.8%,Easy,42.0,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting"
80,Basic Calculator II,45.3%,Medium,42.0,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
81,Number of Days Between Two Dates,51.1%,Easy,42.0,https://leetcode.com/problems/number-of-days-between-two-dates,"Math, String"
82,Strong Password Checker II,54.9%,Easy,42.0,https://leetcode.com/problems/strong-password-checker-ii,String
83,Is Subsequence,48.2%,Easy,42.0,https://leetcode.com/problems/is-subsequence,"Two Pointers, String, Dynamic Programming"
84,How Many Numbers Are Smaller Than the Current Number,87.1%,Easy,42.0,https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number,"Array, Hash Table, Sorting, Counting Sort"
85,Perfect Number,44.0%,Easy,42.0,https://leetcode.com/problems/perfect-number,Math
86,Running Sum of 1d Array,86.9%,Easy,42.0,https://leetcode.com/problems/running-sum-of-1d-array,"Array, Prefix Sum"
87,Min Cost Climbing Stairs,66.8%,Easy,42.0,https://leetcode.com/problems/min-cost-climbing-stairs,"Array, Dynamic Programming"
88,Truncate Sentence,85.9%,Easy,42.0,https://leetcode.com/problems/truncate-sentence,"Array, String"
89,Substrings of Size Three with Distinct Characters,75.0%,Easy,42.0,https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters,"Hash Table, String, Sliding Window, Counting"
90,Binary Search,59.1%,Easy,42.0,https://leetcode.com/problems/binary-search,"Array, Binary Search"
91,Count Operations to Obtain Zero,74.7%,Easy,42.0,https://leetcode.com/problems/count-operations-to-obtain-zero,"Math, Simulation"
92,Next Permutation,42.3%,Medium,42.0,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
93,Majority Element II,53.7%,Medium,42.0,https://leetcode.com/problems/majority-element-ii,"Array, Hash Table, Sorting, Counting"
94,Next Greater Element I,73.9%,Easy,42.0,https://leetcode.com/problems/next-greater-element-i,"Array, Hash Table, Stack, Monotonic Stack"
95,Single Number II,64.7%,Medium,42.0,https://leetcode.com/problems/single-number-ii,"Array, Bit Manipulation"
96,Boats to Save People,59.9%,Medium,42.0,https://leetcode.com/problems/boats-to-save-people,"Array, Two Pointers, Greedy, Sorting"
97,Maximum Depth of Binary Tree,76.8%,Easy,42.0,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
98,Count Primes,34.4%,Medium,42.0,https://leetcode.com/problems/count-primes,"Array, Math, Enumeration, Number Theory"
99,Count Pairs Whose Sum is Less than Target,87.6%,Easy,42.0,https://leetcode.com/problems/count-pairs-whose-sum-is-less-than-target,"Array, Two Pointers, Binary Search, Sorting"
